Index,Hour_1,Day Type_1,Indoor Temperature (C)_1,Average Unmet Cooling Setpoint Difference (C)_1,Indoor Relative Humidity (%)_1,Equipment Electric Power (kWh)_1,DHW Heating (kWh)_1,Cooling Load (kWh)_1,Solar Generation (W/kW)_1,Occupant Count (people)_1,Temperature Set Point (C)_1,Hour_2,Day Type_2,Indoor Temperature (C)_2,Average Unmet Cooling Setpoint Difference (C)_2,Indoor Relative Humidity (%)_2,Equipment Electric Power (kWh)_2,DHW Heating (kWh)_2,Cooling Load (kWh)_2,Solar Generation (W/kW)_2,Occupant Count (people)_2,Temperature Set Point (C)_2,Hour_3,Day Type_3,Indoor Temperature (C)_3,Average Unmet Cooling Setpoint Difference (C)_3,Indoor Relative Humidity (%)_3,Equipment Electric Power (kWh)_3,DHW Heating (kWh)_3,Cooling Load (kWh)_3,Solar Generation (W/kW)_3,Occupant Count (people)_3,Temperature Set Point (C)_3,Outdoor Drybulb Temperature (C),Outdoor Relative Humidity (%),Diffuse Solar Radiation (W/m2),Direct Solar Radiation (W/m2),6h Outdoor Drybulb Temperature (C),12h Outdoor Drybulb Temperature (C),24h Outdoor Drybulb Temperature (C),6h Outdoor Relative Humidity (%),12h Outdoor Relative Humidity (%),24h Outdoor Relative Humidity (%),6h Diffuse Solar Radiation (W/m2),12h Diffuse Solar Radiation (W/m2),24h Diffuse Solar Radiation (W/m2),6h Direct Solar Radiation (W/m2),12h Direct Solar Radiation (W/m2),24h Direct Solar Radiation (W/m2),kg_CO2/kWh,Avg solar generation
649,0.0,0.5,0.461350535950942,0.4006836291306564,0.5216546364189855,0.004843191162092587,0.0,0.3482879997746665,0.0,1.0,0.4615384615384617,0.0,0.5,0.7660029760985911,0.8277508950537665,0.19407582610743596,0.0021544207536491992,0.03056578845360076,0.2451275576186188,0.0,1.0,0.7666666666666636,0.0,0.5,0.9999908098566055,0.7391291723805266,0.17067501489210649,0.006945561302551882,0.0,0.2571333899855088,0.0,1.0,0.9999999999999915,0.2624076029567055,0.7445967316816026,0.0,0.0,0.1852379702478607,0.857814804516679,0.17062952783868757,0.7307843304108966,0.2690486282636238,0.7094530929972286,0.0938959278312992,0.2649286163934333,0.0,0.47509952252570153,0.8590306439937816,0.0,0.3433974849244971,0.0
650,0.043478260869565216,0.5,0.3181822680378277,0.5308881476720005,0.6848379397355503,0.004637049741325425,0.0,0.39174839658415217,0.0,1.0,0.3076923076923075,0.043478260869565216,0.5,0.8316170119662047,0.8254399142728843,0.18607748399512788,0.0019909516288361003,0.0,0.15056704122196352,0.0,1.0,0.8333333333333299,0.043478260869565216,0.5,0.9999763115920742,0.7390610078620365,0.20220400411686773,0.002730630860741082,0.0,0.21408417871842061,0.0,1.0,0.9999999999999915,0.22439281942977823,0.808908803373748,0.0,0.0,0.36674925588204715,0.7906647045083979,0.33864988686043856,0.7378446590226534,0.1109831547550881,1.0,0.20207309546115254,0.4171116918654661,0.0,0.5480131449504216,0.45403197645906235,0.0,0.2879994093593508,0.0
651,0.08695652173913043,0.5,0.30857304311280587,0.41369193153578265,0.6906018327960777,0.004454710818237067,0.0,0.36424910193474913,0.0,1.0,0.3076923076923075,0.08695652173913043,0.5,0.9325570329037934,0.8267193113381385,0.18441453432975954,0.0018405697258349692,0.0,0.07492921900232563,0.0,1.0,0.9333333333333284,0.08695652173913043,0.5,0.9999902587969166,0.7391265815381348,0.2109288735426769,0.002430790006444539,0.0,0.18172549658534623,0.0,1.0,0.9999999999999915,0.18848996832101372,0.8697944122298367,0.0,0.0,0.4523093373334879,0.8303980799188944,0.31282269672136526,0.5836774491621237,0.08494288619186874,0.5012301506486875,0.16909223023704187,0.32426364980771166,0.0,0.6146095758984057,0.6951981209579815,0.0,0.20378907758075043,0.0
652,0.13043478260869565,0.5,0.30776687079274967,0.40385967698855907,0.6808219691400321,0.00426443772925577,0.0,0.3046988670122518,0.0,1.0,0.3076923076923075,0.13043478260869565,0.5,0.9996375786475105,0.8271713132653972,0.17099574651196922,0.0021565774940964376,0.0,0.04088351290210137,0.0,1.0,0.9999999999999968,0.13043478260869565,0.5,0.9999813517388695,0.7390847044347317,0.23696711915157556,0.0027091220752053693,0.0,0.15595862666534654,0.0,1.0,0.9999999999999915,0.1573389651531151,0.9234317343173432,0.0,0.0,0.6004780811225279,0.8185440136726954,0.20620142543397077,0.38845472097622546,0.17523029618882555,0.9435405369196471,0.24386576741936813,0.3199445989611402,0.0,0.6715253495556361,0.5892911708291142,0.0,0.15292478283996275,0.0
653,0.17391304347826086,0.5,0.30770871476992717,0.40315039337062863,0.6791796886169174,0.0040582963084885995,0.0,0.2589371787804757,0.0,1.0,0.3076923076923075,0.17391304347826086,0.5,0.9997068312243964,0.8273017888084184,0.20073798302325122,0.0038761166834163593,0.0,0.04287293419743387,0.0,1.0,0.9999999999999968,0.17391304347826086,0.5,0.9999596696386367,0.7389827646529723,0.2831212129803093,0.0047502931779088995,0.0,0.13206632471600832,0.0,1.0,0.9999999999999915,0.13199577613516367,0.9588824459673168,0.0,0.0,0.648399664054561,0.8032995570620979,0.20850994651178542,0.34255895442796536,0.2134445447597288,0.586131707430038,0.308597522086003,0.3066759741307035,0.0,0.7038628260206492,0.5626290411383907,0.0,0.1822590090152285,0.0
654,0.21739130434782608,0.5,0.30767871909763483,0.40278455956815723,0.7032574047950663,0.1468066081225025,0.0,0.2580193237138667,0.0,1.0,0.3076923076923075,0.21739130434782608,0.5,0.9996839898982401,0.8272587545334869,0.21239187264745965,0.007184468454961118,0.0,0.03854532123386166,0.0,1.0,0.9999999999999968,0.21739130434782608,0.5,0.999989364846858,0.7391223785747272,0.28845929893207256,0.012830849821725207,0.0,0.1214892908044762,0.0,1.0,0.9999999999999915,0.13305174234424497,0.9464944649446494,0.0,0.0,0.8386906490863048,0.7453507499504028,0.15225617872462688,0.17920692143166622,0.20224851254043932,1.0,0.3218818653218301,0.20676751041866384,0.0,0.6807937548988854,0.44608199735904297,0.0,0.2593804317464161,0.0
655,0.2608695652173913,0.5,0.30770061874476856,0.40305165247095953,0.7061722179160511,0.1514293650663007,0.281668532819823,0.3750165176648542,0.03810912691845023,0.6666666666666666,0.307692307692306,0.2608695652173913,0.5,0.9993374732737466,0.8266058987585874,0.22796101737895905,0.012694041975723767,0.0,0.1407321029759403,0.03810912691845023,1.0,0.9999999999999968,0.2608695652173913,0.5,0.9999902689523207,0.7391266292844068,0.3173228790062779,0.058891530727622786,0.0,0.23163439409403488,0.03810912691845023,0.5,0.9999999999999936,0.21752903907074977,0.7965208223510807,0.10857265323617658,0.46582791224999726,0.8718383863874637,0.6056739153044246,0.35051535582624355,0.178196884215253,0.1531053856344428,1.0,0.30288957257202814,0.08342587847054556,0.10924686595776212,0.7362474924047014,0.4667217428297803,0.2281534899887265,0.37624523992449493,0.03810912691845023
656,0.30434782608695654,0.5,0.3077013345583436,0.40306038269042116,0.7135973008588714,0.1543333347643412,0.0,0.3349755370589988,0.16146008943525533,0.6666666666666666,0.307692307692306,0.30434782608695654,0.5,0.9992530356936621,0.8264468138608363,0.235082522692361,0.021485792824407313,0.0,0.25564507555083565,0.16146008943525533,1.0,0.9999999999999968,0.30434782608695654,0.5,0.9999895414557077,0.7391232089125359,0.32482382198756965,0.0932702968556545,0.11182081256783893,0.27163613010970156,0.16146008943525533,0.5,0.9999999999999915,0.3262935586061246,0.6054296257248287,0.1666309472781826,0.7108168499378089,0.9269286207864932,0.5154281702618231,0.46788039649898333,0.13594474448656302,0.19803102000234335,0.49157748669905016,0.3890218438338087,0.022723525676226063,0.12895032565568426,0.7174811864949966,0.04332802219235135,0.23671425961275547,0.5072904617070884,0.16146008943525533
657,0.34782608695652173,0.5,0.30770087263390505,0.4030547489585956,0.7020444574912608,0.004977925089823337,0.0,0.34578999047775844,0.4272137808689948,0.3333333333333333,0.307692307692306,0.34782608695652173,0.5,0.9991299475755245,0.8262149092909924,0.24129613880952744,0.08000504245119502,0.0,0.43094348892228335,0.4272137808689948,1.0,0.9999999999999968,0.34782608695652173,0.5,0.9999891133540779,0.7391211961653179,0.3112562803134884,0.0767852008057976,1.3967824677168446,0.4696383644449003,0.4272137808689948,0.5,0.9999999999999936,0.4572333685322069,0.4308118081180812,0.20188598371195884,0.8283085119263833,0.895350240818053,0.42823998049735884,0.5374342999048287,0.088755182427234,0.5678509211832535,0.5246753060420619,0.28902030025330666,0.0,0.37376676323850166,0.7241846188030345,0.0,0.38502136147607147,0.5905707218227652,0.4272137808689948
658,0.391304347826087,0.5,0.6027363699601097,0.24874015550341488,0.36110731602694834,0.004890649265001076,0.0,0.15105637835848687,0.6542139867271398,0.3333333333333333,0.6153846153846154,0.391304347826087,0.5,0.9993484893276947,0.826626653590899,0.23281224577877116,0.06124538286287251,0.0,0.3939098973862131,0.6542139867271398,1.0,1.0,0.391304347826087,0.5,0.9999889114611313,0.7391202469527094,0.2852997801620423,0.09783898116418764,2.000443261724389,0.6204834352257749,0.6542139867271398,0.5,0.9999999999999936,0.587117212249208,0.29744333157617286,0.22404629232747536,0.894209072196722,0.93004894360479,0.41653521193438425,0.6610913729651915,0.16673741685591947,0.45044867325862686,0.41278275945739573,0.3738887824779562,0.0,0.28314505882333085,0.7455150273297325,0.0,0.41976970232416555,0.49760858367416677,0.6542139867271398
